courseDept,courseNum,id,type
CEE,552,0,PREREQ
CEE,552,1,PREREQ
CEE,553,0,PREREQ
CEE,554,0,PREREQ
CEE,555,0,PREREQ
CEE,555,1,PREREQ
CEE,557,0,PREREQ
CEE,557,1,PREREQ
CEE,559,0,PREREQ
CEE,560,0,PREREQ
CEE,561,0,PREREQ
CEE,562,0,PREREQ
CEE,562,1,PREREQ
CEE,562,2,PREREQ
CEE,570,0,PREREQ
CEE,571,0,PREREQ
CEE,572,0,PREREQ
CEE,573,0,PREREQ
CEE,574,0,PREREQ
CEE,574,1,PREREQ
CEE,575,0,PREREQ
CEE,576,0,PREREQ
CEE,576,1,PREREQ
CEE,577,0,PREREQ
CEE,577,1,PREREQ
CEE,580,0,COREQ
CEE,582,0,PREREQ
CEE,583,0,PREREQ
CEE,585,0,PREREQ
CEE,586,0,PREREQ
CEE,586,1,PREREQ
CEE,587,0,PREREQ
CEE,588,0,PREREQ
CEE,588,1,PREREQ
CEE,589,0,PREREQ
CEE,590,0,PREREQ
CEE,590,1,PREREQ
CEE,591,0,PREREQ
CHBE,121,0,PREREQ
CHBE,221,0,PREREQ
CHBE,221,0,COREQ
CHBE,321,0,PREREQ
CHBE,321,1,PREREQ
CHBE,421,0,PREREQ
CHBE,421,1,PREREQ
CHBE,422,0,PREREQ
CHBE,422,1,PREREQ
CHBE,430,0,PREREQ
CHBE,430,0,COREQ
CHBE,431,0,PREREQ
CHBE,431,0,COREQ
CHBE,440,0,PREREQ
CHBE,440,1,PREREQ
CHBE,451,0,PREREQ
CHBE,451,1,PREREQ
CHBE,452,0,PREREQ
CHBE,456,0,PREREQ
CHBE,456,1,PREREQ
CHBE,456,0,COREQ
CHBE,472,0,PREREQ
CHBE,472,1,PREREQ
CHBE,472,2,PREREQ
CHBE,472,3,PREREQ
CHBE,472,4,PREREQ
CHBE,472,5,PREREQ
CHBE,472,6,PREREQ
CHBE,474,0,PREREQ
CHBE,474,1,PREREQ
CHBE,525,0,PREREQ
CHBE,553,0,PREREQ
CHBE,565,0,PREREQ
CHBE,571,0,PREREQ
CHBE,571,1,PREREQ
CHBE,571,2,PREREQ
CHBE,572,0,PREREQ
CHBE,580,0,PREREQ
CHBE,580,1,PREREQ
CHEM,105,0,PREREQ
CHEM,105,1,PREREQ
CHEM,108,0,COREQ
CHEM,202,0,COREQ
CHEM,222,0,PREREQ
CHEM,222,1,PREREQ
CHEM,223,0,COREQ
CHEM,232,0,PREREQ
CHEM,233,0,COREQ
CHEM,237,0,COREQ
CHEM,312,0,PREREQ
CHEM,317,0,PREREQ
CHEM,332,0,PREREQ
CHEM,332,1,PREREQ
CHEM,420,0,PREREQ
CHEM,436,0,PREREQ
CHEM,436,1,PREREQ
CHEM,438,0,PREREQ
CHEM,442,0,PREREQ
CHEM,444,0,PREREQ
CHEM,451,0,PREREQ
CHEM,460,0,PREREQ
CHEM,460,1,PREREQ
CHEM,460,2,PREREQ
CHEM,474,0,PREREQ
CHEM,483,0,PREREQ
CHEM,516,0,PREREQ
CHEM,518,0,PREREQ
CHEM,520,0,PREREQ
CHEM,520,1,PREREQ
CHEM,520,2,PREREQ
CHEM,530,0,PREREQ
CHEM,534,0,PREREQ
CHEM,540,0,PREREQ
CHEM,542,0,PREREQ
CHEM,548,0,PREREQ
CHIN,202,0,PREREQ
CHIN,203,0,PREREQ
CHIN,204,0,PREREQ
CHIN,305,0,PREREQ
CHIN,306,0,PREREQ
CHIN,407,0,PREREQ
CHIN,408,0,PREREQ
CHIN,440,0,PREREQ
CHIN,441,0,PREREQ
CHLH,304,0,PREREQ
CHLH,409,0,PREREQ
CHLH,410,0,PREREQ
CHLH,469,0,PREREQ
CHLH,550,0,PREREQ
CHLH,576,0,PREREQ
CHLH,576,1,PREREQ
CHLH,585,0,PREREQ
CHLH,585,1,PREREQ
CHLH,585,2,PREREQ
CHLH,593,0,PREREQ
CHLH,593,1,PREREQ
CHLH,593,2,PREREQ
CI,403,0,PREREQ
CI,404,0,PREREQ
CI,406,0,PREREQ
CI,407,0,PREREQ
CI,420,0,PREREQ
CI,420,1,PREREQ
CI,421,0,PREREQ
CI,430,0,PREREQ
CI,431,0,PREREQ
CI,432,0,PREREQ
CI,444,0,PREREQ
CI,445,0,PREREQ
CI,451,0,PREREQ
CI,466,0,PREREQ
CI,472,0,PREREQ
CI,476,0,PREREQ
CI,477,0,PREREQ
CI,489,0,PREREQ
CI,504,0,PREREQ
CI,506,0,PREREQ
CI,506,1,PREREQ
CI,517,0,PREREQ
CI,517,1,PREREQ
CI,519,0,PREREQ
CI,567,0,PREREQ
CI,568,0,PREREQ
CI,570,0,PREREQ
CI,570,1,PREREQ
CI,576,0,PREREQ
CI,577,0,PREREQ
CI,577,1,PREREQ
CLCV,206,0,PREREQ
CMN,112,0,PREREQ
CMN,211,0,PREREQ
CMN,215,0,PREREQ
CMN,320,0,PREREQ
CMN,323,0,PREREQ
CMN,411,0,PREREQ
CMN,412,0,PREREQ
CMN,435,0,PREREQ
CPSC,352,0,PREREQ
CPSC,415,0,PREREQ
CPSC,418,0,PREREQ
CPSC,426,0,PREREQ
CPSC,428,0,PREREQ
CPSC,431,0,PREREQ
CPSC,437,0,PREREQ
CPSC,440,0,PREREQ
CPSC,452,0,PREREQ
CPSC,453,0,PREREQ
CPSC,453,1,PREREQ
CPSC,454,0,PREREQ
CPSC,486,0,PREREQ
CPSC,518,0,PREREQ
CPSC,526,0,PREREQ
CPSC,526,1,PREREQ
CPSC,527,0,PREREQ
CPSC,541,0,PREREQ
CPSC,542,0,PREREQ
CPSC,554,0,PREREQ
CPSC,554,1,PREREQ
CPSC,563,0,PREREQ
CPSC,566,0,PREREQ
CPSC,566,1,PREREQ
CPSC,588,0,PREREQ
CPSC,588,1,PREREQ
CS,101,0,PREREQ
CS,105,0,PREREQ
CS,126,0,PREREQ
CS,173,0,PREREQ
CS,173,1,PREREQ
CS,210,0,PREREQ
CS,225,0,PREREQ
CS,225,1,PREREQ
CS,233,0,PREREQ
CS,233,1,PREREQ
CS,233,0,COREQ
CS,240,0,PREREQ
CS,241,0,PREREQ
CS,241,1,PREREQ
CS,242,0,PREREQ
CS,277,0,PREREQ
CS,277,1,PREREQ
CS,357,0,PREREQ
CS,357,1,PREREQ
CS,357,2,PREREQ
CS,361,0,PREREQ
CS,361,0,COREQ
CS,374,0,PREREQ
CS,374,1,PREREQ
CS,410,0,PREREQ
CS,411,0,PREREQ
CS,412,0,PREREQ
CS,414,0,PREREQ
CS,416,0,PREREQ
CS,418,0,PREREQ
CS,418,1,PREREQ
CS,418,2,PREREQ
CS,419,0,PREREQ
CS,420,0,PREREQ
CS,421,0,PREREQ
CS,421,1,PREREQ
CS,421,2,PREREQ
CS,422,0,PREREQ
CS,423,0,PREREQ
CS,424,0,PREREQ
CS,425,0,PREREQ
CS,426,0,PREREQ
CS,427,0,PREREQ
CS,427,1,PREREQ
CS,428,0,PREREQ
CS,431,0,PREREQ
CS,433,0,PREREQ
CS,436,0,PREREQ
CS,438,0,PREREQ
CS,438,1,PREREQ
CS,440,0,PREREQ
CS,445,0,PREREQ
CS,445,1,PREREQ
CS,445,2,PREREQ
CS,446,0,PREREQ
CS,446,1,PREREQ
CS,446,2,PREREQ
CS,447,0,PREREQ
CS,450,0,PREREQ
CS,450,1,PREREQ
CS,450,2,PREREQ
CS,457,0,PREREQ
CS,460,0,PREREQ
CS,461,0,PREREQ
CS,463,0,PREREQ
CS,465,0,PREREQ
CS,466,0,PREREQ
CS,467,0,PREREQ
CS,475,0,PREREQ
CS,476,0,PREREQ
CS,476,1,PREREQ
CS,477,0,PREREQ
CS,477,1,PREREQ
CS,484,0,PREREQ
CS,494,0,PREREQ
CS,510,0,PREREQ
CS,511,0,PREREQ
CS,512,0,PREREQ
CS,519,0,PREREQ
CS,522,0,PREREQ
CS,522,1,PREREQ
CS,523,0,PREREQ
CS,523,1,PREREQ
CS,523,2,PREREQ
CS,524,0,PREREQ
CS,524,1,PREREQ
CS,525,0,PREREQ
CS,526,0,PREREQ
CS,527,0,PREREQ
CS,528,0,PREREQ
CS,533,0,PREREQ
CS,538,0,PREREQ
CS,544,0,PREREQ
CS,544,1,PREREQ
CS,546,0,PREREQ
CS,546,1,PREREQ
CS,548,0,PREREQ
CS,554,0,PREREQ
CS,555,0,PREREQ
CS,563,0,PREREQ
CS,565,0,PREREQ
CS,574,0,PREREQ
CS,574,1,PREREQ
CS,579,0,PREREQ
CS,581,0,PREREQ
CS,581,1,PREREQ
CS,581,2,PREREQ
CS,582,0,PREREQ
CS,582,0,COREQ
CS,583,0,PREREQ
CW,200,0,PREREQ
CW,204,0,PREREQ
CW,206,0,PREREQ
CW,404,0,PREREQ
CW,406,0,PREREQ
CW,460,0,PREREQ
CWL,202,0,PREREQ
CWL,202,1,PREREQ
CZCH,102,0,PREREQ
CZCH,201,0,PREREQ
CZCH,202,0,PREREQ
CZCH,484,0,PREREQ
DANC,102,0,PREREQ
DANC,106,0,PREREQ
DANC,121,0,PREREQ
DANC,262,0,PREREQ
DANC,302,0,PREREQ
DANC,303,0,PREREQ
DANC,303,1,PREREQ
DANC,331,0,PREREQ
DANC,331,1,PREREQ
DANC,362,0,PREREQ
DANC,424,0,PREREQ
DANC,441,0,PREREQ
DANC,542,0,PREREQ
EALC,488,0,PREREQ
ECE,205,0,PREREQ
ECE,206,0,PREREQ
ECE,210,0,PREREQ
ECE,210,1,PREREQ
ECE,210,0,COREQ
ECE,211,0,PREREQ
ECE,211,1,PREREQ
ECE,211,0,COREQ
ECE,220,0,PREREQ
ECE,304,0,PREREQ
ECE,307,0,PREREQ
ECE,307,0,COREQ
ECE,310,0,PREREQ
ECE,311,0,COREQ
ECE,313,0,PREREQ
ECE,316,0,PREREQ
ECE,317,0,PREREQ
ECE,329,0,PREREQ
ECE,330,0,PREREQ
ECE,333,0,PREREQ
ECE,340,0,PREREQ
ECE,340,1,PREREQ
ECE,340,0,COREQ
ECE,342,0,PREREQ
ECE,343,0,COREQ
ECE,350,0,PREREQ
ECE,365,0,PREREQ
ECE,380,0,PREREQ
ECE,385,0,PREREQ
ECE,385,1,PREREQ
ECE,391,0,PREREQ
ECE,395,0,PREREQ
ECE,401,0,PREREQ
ECE,402,0,PREREQ
ECE,403,0,PREREQ
ECE,403,1,PREREQ
ECE,408,0,PREREQ
ECE,411,0,PREREQ
ECE,412,0,PREREQ
ECE,412,1,PREREQ
ECE,416,0,PREREQ
ECE,417,0,PREREQ
ECE,417,1,PREREQ
ECE,418,0,PREREQ
ECE,418,1,PREREQ
ECE,418,0,COREQ
ECE,420,0,PREREQ
ECE,425,0,PREREQ
ECE,425,1,PREREQ
ECE,431,0,PREREQ
ECE,432,0,PREREQ
ECE,434,0,PREREQ
ECE,437,0,PREREQ
ECE,439,0,PREREQ
ECE,439,1,PREREQ
ECE,441,0,PREREQ
ECE,442,0,PREREQ
ECE,443,0,PREREQ
ECE,444,0,PREREQ
ECE,446,0,PREREQ
ECE,447,0,PREREQ
ECE,447,1,PREREQ
ECE,451,0,PREREQ
ECE,452,0,PREREQ
ECE,454,0,PREREQ
ECE,455,0,PREREQ
ECE,456,0,PREREQ
ECE,457,0,PREREQ
ECE,457,1,PREREQ
ECE,458,0,PREREQ
ECE,459,0,PREREQ
ECE,460,0,PREREQ
ECE,460,0,COREQ
ECE,461,0,PREREQ
ECE,461,1,PREREQ
ECE,462,0,PREREQ
ECE,463,0,PREREQ
ECE,464,0,PREREQ
ECE,465,0,PREREQ
ECE,465,1,PREREQ
ECE,466,0,COREQ
ECE,467,0,PREREQ
ECE,468,0,PREREQ
ECE,468,1,PREREQ
ECE,469,0,PREREQ
ECE,469,0,COREQ
ECE,470,0,PREREQ
ECE,472,0,PREREQ
ECE,473,0,PREREQ
ECE,476,0,PREREQ
ECE,481,0,PREREQ
ECE,482,0,PREREQ
ECE,483,0,PREREQ
ECE,484,0,PREREQ
ECE,484,1,PREREQ
ECE,484,2,PREREQ
ECE,486,0,PREREQ
ECE,487,0,PREREQ
ECE,488,0,PREREQ
ECE,488,1,PREREQ
ECE,490,0,PREREQ
ECE,490,1,PREREQ
ECE,496,0,PREREQ
ECE,499,0,PREREQ
ECE,508,0,PREREQ
ECE,511,0,PREREQ
ECE,512,0,PREREQ
ECE,512,1,PREREQ
ECE,513,0,PREREQ
ECE,513,1,PREREQ
ECE,513,2,PREREQ
ECE,515,0,PREREQ
ECE,517,0,PREREQ
ECE,526,0,PREREQ
ECE,527,0,PREREQ
ECE,527,1,PREREQ
ECE,528,0,PREREQ
ECE,530,0,PREREQ
ECE,530,1,PREREQ
ECE,531,0,PREREQ
ECE,532,0,PREREQ
ECE,532,1,PREREQ
ECE,532,0,COREQ
ECE,534,0,PREREQ
ECE,536,0,PREREQ
ECE,537,0,PREREQ
ECE,539,0,PREREQ
ECE,540,0,PREREQ
ECE,540,0,COREQ
ECE,541,0,PREREQ
ECE,542,0,PREREQ
ECE,543,0,PREREQ
ECE,545,0,PREREQ
ECE,546,0,PREREQ
ECE,547,0,PREREQ
ECE,547,1,PREREQ
ECE,549,0,PREREQ
ECE,550,0,PREREQ
ECE,551,0,PREREQ
ECE,551,1,PREREQ
ECE,552,0,PREREQ
ECE,552,1,PREREQ
ECE,553,0,PREREQ
ECE,553,1,PREREQ
ECE,555,0,PREREQ
ECE,555,1,PREREQ
ECE,556,0,PREREQ
ECE,558,0,PREREQ
ECE,558,1,PREREQ
ECE,560,0,PREREQ
ECE,561,0,PREREQ
ECE,562,0,PREREQ
ECE,563,0,PREREQ
ECE,564,0,PREREQ
ECE,566,0,PREREQ
ECE,566,1,PREREQ
ECE,567,0,PREREQ
ECE,567,1,PREREQ
ECE,568,0,PREREQ
ECE,568,1,PREREQ
ECE,569,0,PREREQ
ECE,570,0,PREREQ
ECE,571,0,PREREQ
ECE,571,1,PREREQ
ECE,573,0,PREREQ
ECE,573,0,COREQ
ECE,574,0,PREREQ
ECE,574,1,PREREQ
ECE,576,0,PREREQ
ECE,576,0,COREQ
ECE,577,0,PREREQ
ECE,580,0,PREREQ
ECE,580,1,PREREQ
ECE,581,0,PREREQ
ECE,581,1,PREREQ
ECE,582,0,PREREQ
ECE,584,0,PREREQ
ECE,585,0,PREREQ
ECE,588,0,PREREQ
ECE,588,1,PREREQ
ECE,588,2,PREREQ
ECE,594,0,PREREQ
ECON,203,0,PREREQ
ECON,203,1,PREREQ
ECON,220,0,PREREQ
ECON,302,0,PREREQ
ECON,302,1,PREREQ
ECON,302,2,PREREQ
ECON,302,3,PREREQ
ECON,303,0,PREREQ
ECON,303,1,PREREQ
ECON,399,0,PREREQ
ECON,399,1,PREREQ
ECON,402,0,PREREQ
ECON,402,1,PREREQ
ECON,411,0,PREREQ
ECON,413,0,PREREQ
ECON,413,1,PREREQ
ECON,414,0,PREREQ
ECON,415,0,PREREQ
ECON,415,1,PREREQ
ECON,417,0,PREREQ
ECON,417,1,PREREQ
ECON,418,0,PREREQ
ECON,418,1,PREREQ
ECON,420,0,PREREQ
ECON,425,0,PREREQ
ECON,425,1,PREREQ
ECON,425,2,PREREQ
ECON,426,0,PREREQ
ECON,426,1,PREREQ
ECON,437,0,PREREQ
ECON,437,1,PREREQ
ECON,437,2,PREREQ
ECON,440,0,PREREQ
ECON,442,0,PREREQ
ECON,442,1,PREREQ
ECON,447,0,PREREQ
ECON,447,1,PREREQ
ECON,448,0,PREREQ
ECON,448,1,PREREQ
ECON,450,0,PREREQ
ECON,450,1,PREREQ
ECON,452,0,PREREQ
ECON,453,0,PREREQ
ECON,453,1,PREREQ
ECON,455,0,PREREQ
ECON,455,1,PREREQ
ECON,460,0,PREREQ
ECON,460,1,PREREQ
ECON,469,0,PREREQ
ECON,469,1,PREREQ
ECON,471,0,PREREQ
ECON,471,1,PREREQ
ECON,472,0,PREREQ
ECON,472,1,PREREQ
ECON,472,2,PREREQ
ECON,474,0,PREREQ
ECON,474,1,PREREQ
ECON,474,2,PREREQ
ECON,475,0,PREREQ
ECON,475,1,PREREQ
ECON,480,0,PREREQ
ECON,481,0,PREREQ
ECON,483,0,PREREQ
ECON,483,1,PREREQ
ECON,484,0,PREREQ
ECON,490,0,PREREQ
ECON,490,1,PREREQ
ECON,500,0,PREREQ
ECON,501,0,PREREQ
ECON,501,1,PREREQ
ECON,505,0,PREREQ
ECON,507,0,PREREQ
ECON,507,1,PREREQ
ECON,510,0,PREREQ
ECON,511,0,PREREQ
ECON,519,0,PREREQ
ECON,519,1,PREREQ
ECON,530,0,PREREQ
ECON,530,1,PREREQ
ECON,534,0,PREREQ
ECON,535,0,PREREQ
ECON,536,0,PREREQ
ECON,536,1,PREREQ
ECON,540,0,PREREQ
ECON,540,1,PREREQ
ECON,541,0,PREREQ
ECON,541,1,PREREQ
ECON,547,0,PREREQ
ECON,547,1,PREREQ
ECON,549,0,PREREQ
ECON,551,0,PREREQ
ECON,555,0,PREREQ
ECON,555,1,PREREQ
ECON,556,0,PREREQ
ECON,557,0,PREREQ
ECON,557,1,PREREQ
ECON,557,2,PREREQ
ECON,562,0,PREREQ
ECON,562,1,PREREQ
ECON,574,0,PREREQ
ECON,574,1,PREREQ
ECON,575,0,PREREQ
ECON,577,0,PREREQ
ECON,581,0,PREREQ
ECON,581,1,PREREQ
ECON,585,0,PREREQ
ECON,585,1,PREREQ
EIL,460,0,PREREQ
EIL,511,0,PREREQ
ENG,471,0,PREREQ
ENG,471,1,PREREQ
ENG,571,0,COREQ
ENVS,492,0,PREREQ
EPOL,395,0,PREREQ
EPSY,201,0,PREREQ
EPSY,236,0,PREREQ
EPSY,280,0,PREREQ
EPSY,400,0,PREREQ
EPSY,401,0,PREREQ
EPSY,402,0,PREREQ
EPSY,403,0,PREREQ
EPSY,404,0,PREREQ
EPSY,420,0,PREREQ
EPSY,456,0,PREREQ
EPSY,457,0,PREREQ
EPSY,471,0,PREREQ
EPSY,486,0,PREREQ
EPSY,507,0,PREREQ
EPSY,513,0,PREREQ
EPSY,521,0,PREREQ
EPSY,574,0,PREREQ
EPSY,575,0,PREREQ
EPSY,575,1,PREREQ
EPSY,579,0,PREREQ
EPSY,579,1,PREREQ
EPSY,580,0,PREREQ
EPSY,581,0,PREREQ
EPSY,585,0,PREREQ
EPSY,585,1,PREREQ
EPSY,585,2,PREREQ
EPSY,585,3,PREREQ
EPSY,586,0,PREREQ
EPSY,587,0,PREREQ
EPSY,589,0,PREREQ
ESL,512,0,PREREQ
ESL,592,0,PREREQ
EURO,599,0,PREREQ
EURO,599,1,PREREQ
FAA,330,0,PREREQ
FAA,330,1,PREREQ
FAA,431,0,PREREQ
FIN,241,0,PREREQ
FIN,300,0,PREREQ
FIN,321,0,PREREQ
FIN,411,0,PREREQ
FIN,412,0,PREREQ
FIN,413,0,PREREQ
FIN,415,0,PREREQ
FIN,418,0,PREREQ
FIN,418,1,PREREQ
FIN,419,0,PREREQ
FIN,422,0,PREREQ
FIN,422,1,PREREQ
FIN,423,0,PREREQ
FIN,424,0,PREREQ
FIN,425,0,PREREQ
FIN,428,0,PREREQ
FIN,431,0,PREREQ
FIN,432,0,PREREQ
FIN,433,0,PREREQ
FIN,433,1,PREREQ
FIN,433,2,PREREQ
FIN,434,0,PREREQ
FIN,435,0,PREREQ
FIN,447,0,PREREQ
FIN,451,0,PREREQ
FIN,451,1,PREREQ
FIN,461,0,PREREQ
FIN,464,0,PREREQ
FIN,490,0,PREREQ
FIN,511,0,PREREQ
FIN,512,0,PREREQ
FIN,513,0,PREREQ
FIN,515,0,PREREQ
FIN,516,0,PREREQ
FIN,517,0,PREREQ
FIN,524,0,PREREQ
FIN,551,0,PREREQ
FIN,552,0,PREREQ
FIN,561,0,PREREQ
FIN,562,0,PREREQ
FIN,564,0,PREREQ
FIN,567,0,PREREQ
FIN,579,0,COREQ
FIN,591,0,PREREQ
FIN,591,1,PREREQ
FIN,593,0,PREREQ
FIN,593,1,PREREQ
FIN,594,0,PREREQ
FIN,594,1,PREREQ
FR,205,0,PREREQ
FR,211,0,PREREQ
FR,212,0,PREREQ
FR,213,0,PREREQ
FR,299,0,PREREQ
FR,301,0,PREREQ
FR,301,1,PREREQ
FR,309,0,PREREQ
FR,309,1,PREREQ
FR,309,2,PREREQ
FR,311,0,PREREQ
FR,311,1,PREREQ
FR,311,2,PREREQ
FR,312,0,PREREQ
FR,312,1,PREREQ
FR,312,2,PREREQ
FR,314,0,PREREQ
FR,319,0,PREREQ
FR,319,1,PREREQ
FR,319,2,PREREQ
FR,322,0,PREREQ
FR,322,1,PREREQ
FR,322,2,PREREQ
FR,323,0,PREREQ
FR,323,1,PREREQ
FR,323,2,PREREQ
FR,324,0,PREREQ
FR,324,1,PREREQ
FR,324,2,PREREQ
FR,335,0,PREREQ
FR,335,1,PREREQ
FR,336,0,PREREQ
FR,336,1,PREREQ
FR,337,0,PREREQ
FR,337,1,PREREQ
FR,337,2,PREREQ
FR,413,0,PREREQ
FR,419,0,PREREQ
FR,421,0,PREREQ
FR,443,0,PREREQ
FR,479,0,PREREQ
FR,485,0,PREREQ
FR,486,0,PREREQ
FSHN,201,0,PREREQ
FSHN,201,1,PREREQ
FSHN,249,0,PREREQ
FSHN,249,1,PREREQ
FSHN,250,0,COREQ
FSHN,251,0,PREREQ
FSHN,322,0,PREREQ
FSHN,345,0,PREREQ
FSHN,414,0,PREREQ
FSHN,418,0,PREREQ
FSHN,418,1,PREREQ
FSHN,418,2,PREREQ
FSHN,419,0,PREREQ
FSHN,420,0,PREREQ
FSHN,421,0,PREREQ
FSHN,422,0,PREREQ
FSHN,426,0,PREREQ
FSHN,427,0,PREREQ
FSHN,442,0,PREREQ
FSHN,460,0,PREREQ
FSHN,460,1,PREREQ
