courseDept,courseNum,id,prereqDept,prereqNum,type
PSYC,204,0,PSYC,100,PREREQ
PSYC,204,0,PSYC,105,PREREQ
PSYC,210,0,PSYC,100,PREREQ
PSYC,210,1,PSYC,103,PREREQ
PSYC,216,0,PSYC,103,PREREQ
PSYC,216,0,PSYC,100,PREREQ
PSYC,220,0,PSYC,100,PREREQ
PSYC,220,1,PSYC,105,PREREQ
PSYC,220,2,PSYC,103,PREREQ
PSYC,224,0,PSYC,103,PREREQ
PSYC,224,0,PSYC,100,PREREQ
PSYC,235,0,PSYC,103,PREREQ
PSYC,235,0,PSYC,100,PREREQ
PSYC,238,0,PSYC,103,PREREQ
PSYC,238,0,PSYC,100,PREREQ
PSYC,239,0,PSYC,103,PREREQ
PSYC,239,0,PSYC,100,PREREQ
PSYC,245,0,PSYC,103,PREREQ
PSYC,245,0,PSYC,100,PREREQ
PSYC,248,0,PSYC,103,PREREQ
PSYC,248,0,PSYC,100,PREREQ
PSYC,250,0,PSYC,103,PREREQ
PSYC,250,0,PSYC,100,PREREQ
PSYC,296,0,PSYC,100,PREREQ
PSYC,302,0,PSYC,100,PREREQ
PSYC,306,0,PSYC,100,PREREQ
PSYC,308,0,PSYC,100,PREREQ
PSYC,311,0,PSYC,100,COREQ
PSYC,312,0,PSYC,100,PREREQ
PSYC,318,0,PSYC,216,PREREQ
PSYC,320,0,PSYC,100,PREREQ
PSYC,320,1,PSYC,216,PREREQ
PSYC,326,0,PSYC,216,PREREQ
PSYC,327,0,PSYC,100,PREREQ
PSYC,328,0,PSYC,100,PREREQ
PSYC,331,0,PSYC,248,PREREQ
PSYC,331,0,PSYC,224,PREREQ
PSYC,331,1,PSYC,235,PREREQ
PSYC,332,0,PSYC,201,PREREQ
PSYC,332,1,PSYC,235,PREREQ
PSYC,333,0,PSYC,201,PREREQ
PSYC,333,1,SOC,280,PREREQ
PSYC,333,1,PSYC,235,PREREQ
PSYC,340,0,PSYC,100,PREREQ
PSYC,341,0,PSYC,340,PREREQ
PSYC,350,0,PSYC,235,PREREQ
PSYC,352,0,PSYC,201,PREREQ
PSYC,353,0,PSYC,235,PREREQ
PSYC,353,1,PSYC,201,PREREQ
PSYC,361,0,PSYC,100,PREREQ
PSYC,365,0,PSYC,100,PREREQ
PSYC,379,0,PSYC,238,PREREQ
PSYC,396,0,PSYC,100,PREREQ
PSYC,402,0,PSYC,238,PREREQ
PSYC,402,1,PSYC,210,PREREQ
PSYC,408,0,PSYC,100,PREREQ
PSYC,413,0,MCB,150,PREREQ
PSYC,413,1,PSYC,210,PREREQ
PSYC,414,0,MCB,150,PREREQ
PSYC,414,1,PSYC,210,PREREQ
PSYC,417,0,PSYC,100,PREREQ
PSYC,433,0,IB,150,PREREQ
PSYC,433,0,PSYC,210,PREREQ
PSYC,445,0,PSYC,204,PREREQ
PSYC,445,0,PSYC,210,PREREQ
PSYC,445,0,PSYC,220,PREREQ
PSYC,450,0,PSYC,224,PREREQ
PSYC,453,0,PSYC,224,PREREQ
PSYC,453,1,PSYC,230,PREREQ
PSYC,453,2,PSYC,220,PREREQ
PSYC,453,3,PSYC,210,PREREQ
PSYC,455,0,PSYC,201,PREREQ
PSYC,455,0,PSYC,245,PREREQ
PSYC,462,0,PSYC,216,PREREQ
PSYC,465,0,EPSY,236,PREREQ
PSYC,465,0,PSYC,216,PREREQ
PSYC,498,0,PSYC,398,PREREQ
PSYC,499,0,PSYC,498,PREREQ
PSYC,507,0,PSYC,506,PREREQ
PSYC,524,0,LING,425,PREREQ
PSYC,524,0,PSYC,462,PREREQ
PSYC,524,0,PSYC,425,PREREQ
PSYC,526,0,PSYC,525,PREREQ
PSYC,531,0,PSYC,407,PREREQ
PSYC,534,0,PSYC,407,PREREQ
PSYC,544,0,PSYC,524,PREREQ
PSYC,546,0,PSYC,524,COREQ
PSYC,546,0,PSYC,524,COREQ
PSYC,546,0,PSYC,524,COREQ
PSYC,546,0,PSYC,524,COREQ
PSYC,563,0,PSYC,406,PREREQ
PSYC,567,0,PSYC,407,PREREQ
PSYC,588,0,PSYC,594,PREREQ
PSYC,588,0,SOC,587,PREREQ
PSYC,588,0,STAT,571,PREREQ
PSYC,594,0,EPSY,581,PREREQ
PSYC,594,0,PSYC,407,PREREQ
PSYC,594,0,EPSY,582,PREREQ
REHB,583,0,REHB,401,PREREQ
REHB,583,1,REHB,520,PREREQ
REHB,583,2,REHB,536,PREREQ
REHB,585,0,REHB,301,PREREQ
REHB,593,0,REHB,401,PREREQ
REHB,594,0,REHB,401,PREREQ
REL,223,0,REL,213,PREREQ
REL,223,0,REL,214,PREREQ
REL,291,0,REL,286,PREREQ
REL,291,0,REL,104,PREREQ
REL,436,0,REL,235,PREREQ
REL,436,0,REL,236,PREREQ
REL,440,0,REL,121,PREREQ
REL,440,0,REL,202,PREREQ
REL,484,0,REL,287,PREREQ
RHET,102,0,RHET,101,PREREQ
RST,240,0,RST,210,PREREQ
RST,240,1,RST,100,PREREQ
RST,300,0,RST,100,PREREQ
RST,317,0,RST,120,PREREQ
RST,340,0,RST,110,PREREQ
RST,340,1,RST,100,PREREQ
RST,360,0,RST,210,PREREQ
RST,410,0,RST,325,PREREQ
RST,410,1,RST,210,PREREQ
RST,410,2,RST,240,PREREQ
RST,430,0,RST,354,PREREQ
RST,430,1,RST,130,PREREQ
RST,450,0,RST,150,PREREQ
RST,460,0,RST,325,PREREQ
RST,460,1,RST,210,PREREQ
RST,460,2,RST,240,PREREQ
RST,465,0,RST,460,PREREQ
RST,501,0,RST,100,PREREQ
RST,503,0,RST,100,PREREQ
RST,503,1,RST,370,PREREQ
RST,512,0,RST,410,PREREQ
RST,519,0,RST,512,PREREQ
RST,519,1,RST,516,PREREQ
RST,519,2,RST,515,PREREQ
RST,551,0,RST,550,PREREQ
RUSS,102,0,RUSS,101,PREREQ
RUSS,201,0,RUSS,102,PREREQ
RUSS,202,0,RUSS,201,PREREQ
RUSS,301,0,RUSS,202,PREREQ
RUSS,302,0,RUSS,301,PREREQ
RUSS,402,0,RUSS,401,PREREQ
RUSS,474,0,RUSS,302,PREREQ
RUSS,501,0,RUSS,402,PREREQ
RUSS,502,0,RUSS,501,PREREQ
SBC,509,0,SBC,507,PREREQ
SBC,509,1,SBC,502,PREREQ
SBC,510,0,SBC,507,PREREQ
SBC,512,0,SBC,511,PREREQ
SCAN,102,0,SCAN,101,PREREQ
SCAN,103,0,SCAN,102,PREREQ
SCAN,104,0,SCAN,103,PREREQ
SCAN,306,0,SCAN,305,PREREQ
SCAN,506,0,SCAN,505,PREREQ
SE,310,0,TAM,212,PREREQ
SE,310,1,CS,101,PREREQ
SE,310,2,TAM,251,PREREQ
SE,310,0,TAM,251,COREQ
SE,311,0,SE,310,PREREQ
SE,312,0,SE,310,PREREQ
SE,320,0,MATH,285,PREREQ
SE,320,1,CS,101,PREREQ
SE,320,2,TAM,212,PREREQ
SE,320,0,TAM,212,COREQ
SE,400,0,RHET,105,PREREQ
SE,402,0,SE,101,PREREQ
SE,402,1,SE,311,PREREQ
SE,410,0,SE,320,PREREQ
SE,410,1,SE,311,PREREQ
SE,411,0,IE,300,PREREQ
SE,412,0,CEE,300,PREREQ
SE,413,0,MATH,241,PREREQ
SE,413,1,MATH,415,PREREQ
SE,420,0,SE,320,PREREQ
SE,422,0,SE,320,PREREQ
SE,423,0,SE,320,PREREQ
SE,424,0,SE,320,PREREQ
SE,424,1,MATH,415,PREREQ
SE,450,0,IE,300,PREREQ
SE,494,0,TAM,335,PREREQ
SE,494,1,IE,310,PREREQ
SE,494,2,IE,300,PREREQ
SE,494,3,SE,311,PREREQ
SE,523,0,CS,173,PREREQ
SE,523,0,MATH,213,PREREQ
SE,523,1,CS,225,PREREQ
SE,523,2,MATH,415,PREREQ
SE,523,3,MATH,461,PREREQ
SE,524,0,SE,424,PREREQ
SE,524,1,IE,300,PREREQ
SE,525,0,SE,424,PREREQ
SE,530,0,IE,300,PREREQ
SE,530,0,CEE,202,PREREQ
SE,550,0,SE,450,PREREQ
SHS,427,0,SHS,170,PREREQ
SHS,427,0,PSYC,210,PREREQ
SHS,427,0,LING,225,PREREQ
SHS,427,0,PSYC,248,PREREQ
SHS,427,0,PSYC,224,PREREQ
SHS,510,0,SHS,410,PREREQ
SHS,511,0,SHS,301,PREREQ
SHS,511,1,SHS,300,PREREQ
SHS,511,2,SHS,411,PREREQ
SHS,512,0,SHS,301,PREREQ
SHS,512,1,SHS,300,PREREQ
SHS,513,0,SHS,470,PREREQ
SHS,513,1,SHS,300,PREREQ
SHS,514,0,SHS,470,PREREQ
SHS,514,1,SHS,300,PREREQ
SHS,520,0,SHS,320,PREREQ
SHS,532,0,SHS,320,PREREQ
SHS,533,0,SHS,520,PREREQ
SHS,534,0,SHS,470,PREREQ
SHS,540,0,SHS,240,PREREQ
SHS,541,0,SHS,240,PREREQ
SHS,541,1,SHS,450,PREREQ
SHS,551,0,SHS,550,PREREQ
SHS,552,0,SHS,550,PREREQ
SHS,553,0,SHS,550,PREREQ
SHS,554,0,SHS,551,PREREQ
SHS,556,0,SHS,553,PREREQ
SHS,558,0,SHS,541,PREREQ
SHS,561,0,SHS,541,PREREQ
SHS,561,1,SHS,550,PREREQ
SHS,577,0,SHS,477,PREREQ
SHS,579,0,SHS,555,PREREQ
SHS,579,0,SHS,557,PREREQ
SLAV,419,0,RUSS,219,PREREQ
SOC,225,0,ORSOC,163,PREREQ
SOC,225,1,SOC,101,PREREQ
SOC,225,2,SOC,100,PREREQ
SOC,273,0,SOC,101,PREREQ
SOC,273,0,SOC,163,PREREQ
SOC,273,0,SOC,100,PREREQ
SOC,275,0,SOC,101,PREREQ
SOC,275,0,SOC,163,PREREQ
SOC,275,0,SOC,100,PREREQ
SOC,310,0,SOC,101,PREREQ
SOC,310,0,SOC,163,PREREQ
SOC,310,0,SOC,100,PREREQ
SOC,364,0,SOC,101,PREREQ
SOC,364,0,SOC,163,PREREQ
SOC,364,0,SOC,100,PREREQ
SOC,373,0,SOC,101,PREREQ
SOC,373,0,SOC,163,PREREQ
SOC,373,0,SOC,100,PREREQ
SOC,396,0,SOC,101,PREREQ
SOC,396,0,SOC,163,PREREQ
SOC,396,0,SOC,100,PREREQ
SOC,426,0,SOC,101,PREREQ
SOC,426,0,SOC,163,PREREQ
SOC,426,0,SOC,100,PREREQ
SOC,447,0,SOC,380,PREREQ
SOC,450,0,SOC,101,PREREQ
SOC,450,0,SOC,163,PREREQ
SOC,450,0,SOC,100,PREREQ
SOC,480,0,SOC,380,PREREQ
SOC,481,0,SOC,380,PREREQ
SOC,485,0,SOC,280,PREREQ
SOC,488,0,SOC,270,PREREQ
SOC,496,0,SOC,101,PREREQ
SOC,496,0,SOC,163,PREREQ
SOC,496,0,SOC,100,PREREQ
SOC,500,0,SOC,200,PREREQ
SOC,501,0,SOC,500,PREREQ
SOC,581,0,SOC,485,PREREQ
SOC,586,0,SOC,485,PREREQ
SOC,587,0,SOC,586,PREREQ
SOC,599,0,SOC,598,PREREQ
SOCW,401,0,SOCW,200,PREREQ
SOCW,402,0,SOCW,401,PREREQ
SOCW,403,0,SOCW,401,PREREQ
SOCW,404,0,SOCW,401,PREREQ
SOCW,461,0,SOCW,401,PREREQ
SOCW,470,0,SOCW,461,PREREQ
SOCW,500,0,SOCW,400,PREREQ
SOCW,501,0,SOCW,400,PREREQ
SOCW,502,0,SOCW,400,PREREQ
SOCW,503,0,SOCW,400,PREREQ
SOCW,504,0,SOCW,400,PREREQ
SOCW,505,0,SOCW,400,PREREQ
SOCW,506,0,SOCW,400,PREREQ
SOCW,507,0,SOCW,400,PREREQ
SOCW,508,0,SOCW,400,PREREQ
SOCW,509,0,SOCW,400,PREREQ
SOCW,509,1,SOCW,552,PREREQ
SOCW,514,0,SOCW,410,PREREQ
SOCW,516,0,SOCW,410,PREREQ
SOCW,519,0,SOCW,410,PREREQ
SOCW,522,0,SOCW,400,PREREQ
SOCW,541,0,SOCW,427,PREREQ
SOCW,552,0,SOCW,451,PREREQ
SOCW,576,0,SOCW,575,PREREQ
SOCW,580,0,SOCW,516,PREREQ
SOCW,594,0,SOCW,593,PREREQ
SPAN,102,0,SPAN,101,PREREQ
SPAN,204,0,SPAN,141,PREREQ
SPAN,250,0,SPAN,228,PREREQ
SPAN,252,0,SPAN,228,PREREQ
SPAN,254,0,SPAN,228,PREREQ
SPAN,295,0,SPAN,228,PREREQ
SPAN,299,0,SPAN,142,PREREQ
SPAN,299,1,SPAN,141,PREREQ
SPAN,303,0,SPAN,228,PREREQ
SPAN,305,0,SPAN,252,PREREQ
SPAN,307,0,SPAN,252,PREREQ
SPAN,308,0,SPAN,228,PREREQ
SPAN,309,0,SPAN,252,PREREQ
SPAN,310,0,SPAN,228,PREREQ
SPAN,312,0,SPAN,228,PREREQ
SPAN,316,0,SPAN,228,PREREQ
SPAN,318,0,SPAN,228,PREREQ
SPAN,320,0,SPAN,228,PREREQ
SPAN,324,0,SPAN,228,PREREQ
SPAN,326,0,SPAN,228,PREREQ
SPAN,332,0,SPAN,228,PREREQ
SPAN,399,0,SPAN,228,PREREQ
SPAN,410,0,SPAN,254,PREREQ
SPAN,410,1,SPAN,252,PREREQ
SPAN,410,2,SPAN,250,PREREQ
SPAN,430,0,SPAN,252,PREREQ
SPAN,430,0,SPAN,303,PREREQ
SPAN,431,0,SPAN,305,PREREQ
SPAN,432,0,SPAN,305,PREREQ
SPAN,433,0,SPAN,307,PREREQ
SPAN,433,0,SPAN,309,PREREQ
SPAN,437,0,SPAN,305,PREREQ
SPAN,437,1,SPAN,303,PREREQ
SPAN,462,0,SPAN,318,PREREQ
SPAN,462,1,SPAN,310,PREREQ
SPAN,463,0,SPAN,320,PREREQ
SPAN,463,1,SPAN,312,PREREQ
SPAN,464,0,SPAN,320,PREREQ
SPAN,464,1,SPAN,312,PREREQ
SPAN,465,0,SPAN,320,PREREQ
SPAN,465,1,SPAN,312,PREREQ
SPAN,466,0,SPAN,324,PREREQ
SPAN,466,1,SPAN,314,PREREQ
SPAN,467,0,SPAN,316,PREREQ
SPAN,467,1,SPAN,326,PREREQ
SPAN,468,0,SPAN,316,PREREQ
SPAN,468,1,SPAN,326,PREREQ
SPAN,477,0,FLTE,475,PREREQ
SPAN,528,0,SPAN,465,PREREQ
SPAN,557,0,SPAN,435,PREREQ
SPAN,580,0,FLTE,471,PREREQ
SPAN,584,0,LING,489,PREREQ
SPAN,588,0,SPAN,580,PREREQ
SPED,322,0,SPED,117,PREREQ
SPED,322,0,PSYC,100,PREREQ
SPED,414,0,PSYC,100,COREQ
SPED,436,0,PSYC,100,COREQ
SPED,437,0,SPED,436,PREREQ
SPED,440,0,SPED,317,PREREQ
SPED,440,1,SPED,517,PREREQ
SPED,521,0,SPED,517,PREREQ
SPED,526,0,SPED,426,PREREQ
SPED,565,0,EPSY,236,PREREQ
SPED,593,0,SPED,592,PREREQ
STAT,100,0,MATH,112,PREREQ
STAT,385,0,STAT,212,PREREQ
STAT,385,0,STAT,200,PREREQ
STAT,400,0,MATH,241,PREREQ
STAT,408,0,MATH,241,PREREQ
STAT,409,0,STAT,408,PREREQ
STAT,410,0,STAT,400,PREREQ
STAT,420,0,STAT,400,PREREQ
STAT,420,0,STAT,408,PREREQ
STAT,420,1,MATH,231,PREREQ
STAT,424,0,MATH,231,COREQ
STAT,424,1,MATH,231,COREQ
STAT,425,0,STAT,410,PREREQ
STAT,426,0,STAT,410,PREREQ
STAT,427,0,STAT,425,PREREQ
STAT,428,0,STAT,410,PREREQ
STAT,429,0,STAT,410,PREREQ
STAT,430,0,STAT,410,PREREQ
STAT,430,0,STAT,420,PREREQ
STAT,440,0,STAT,400,PREREQ
STAT,440,0,STAT,409,PREREQ
STAT,443,0,STAT,420,PREREQ
STAT,447,0,STAT,410,PREREQ
STAT,510,0,STAT,410,PREREQ
STAT,511,0,STAT,510,PREREQ
STAT,525,0,STAT,511,PREREQ
STAT,525,1,STAT,425,PREREQ
STAT,525,2,STAT,426,PREREQ
STAT,528,0,STAT,527,PREREQ
STAT,528,1,STAT,510,PREREQ
STAT,542,0,STAT,410,PREREQ
STAT,542,1,STAT,425,PREREQ
STAT,545,0,STAT,425,PREREQ
STAT,553,0,MATH,447,PREREQ
STAT,571,0,STAT,410,PREREQ
STAT,571,1,MATH,415,PREREQ
STAT,576,0,STAT,575,PREREQ
STAT,576,1,STAT,511,PREREQ
STAT,576,2,STAT,553,PREREQ
STAT,593,0,STAT,425,PREREQ
SWAH,202,0,SWAH,201,PREREQ
SWAH,404,0,SWAH,403,PREREQ
SWAH,405,0,SWAH,404,PREREQ
SWAH,406,0,SWAH,405,PREREQ
SWAH,407,0,SWAH,406,PREREQ
SWAH,408,0,SWAH,407,PREREQ
SWAH,409,0,SWAH,408,PREREQ
SWAH,410,0,SWAH,409,PREREQ
TAM,210,0,PHYS,211,PREREQ
TAM,210,0,PHYS,211,COREQ
TAM,211,0,PHYS,211,PREREQ
TAM,211,0,PHYS,211,COREQ
TAM,212,0,TAM,210,PREREQ
TAM,212,0,TAM,211,PREREQ
TAM,251,0,TAM,210,PREREQ
TAM,251,0,TAM,211,PREREQ
TAM,252,0,TAM,211,COREQ
TAM,335,0,TAM,212,PREREQ
TAM,412,0,MATH,415,PREREQ
TAM,412,0,MATH,225,PREREQ
TAM,412,1,MATH,441,PREREQ
TAM,412,1,MATH,285,PREREQ
TAM,412,2,TAM,212,PREREQ
TAM,416,0,TAM,412,PREREQ
TAM,416,0,AE,352,PREREQ
TAM,416,0,ME,340,PREREQ
TAM,424,0,ME,330,PREREQ
TAM,424,0,CEE,300,PREREQ
TAM,427,0,ME,330,PREREQ
TAM,427,0,CEE,300,PREREQ
TAM,435,0,TAM,335,PREREQ
TAM,435,0,ME,310,PREREQ
TAM,435,0,AE,312,PREREQ
TAM,445,0,TAM,251,PREREQ
TAM,451,0,TAM,251,PREREQ
TAM,456,0,TAM,251,PREREQ
TAM,461,0,TAM,251,PREREQ
TAM,470,0,CS,101,PREREQ
TAM,470,1,ORMATH,286,PREREQ
TAM,470,2,MATH,285,PREREQ
TAM,470,3,ORMATH,441,PREREQ
TAM,514,0,TAM,551,PREREQ
TAM,514,1,TAM,412,PREREQ
TAM,514,2,TAM,542,PREREQ
TAM,518,0,MATH,556,PREREQ
TAM,518,0,TAM,541,PREREQ
TAM,518,1,TAM,514,PREREQ
TAM,518,1,TAM,531,PREREQ
TAM,518,1,TAM,551,PREREQ
TAM,524,0,ME,330,PREREQ
TAM,524,0,CEE,300,PREREQ
TAM,524,1,TAM,551,PREREQ
TAM,531,0,ORMATH,286,PREREQ
TAM,531,1,MATH,285,PREREQ
TAM,531,2,ORMATH,441,PREREQ
TAM,531,3,TAM,435,PREREQ
TAM,532,0,MATH,285,PREREQ
TAM,532,1,TAM,435,PREREQ
TAM,534,0,ORMSE,480,PREREQ
TAM,534,1,ORMSE,450,PREREQ
TAM,534,2,ORTAM,451,PREREQ
TAM,534,3,TAM,435,PREREQ
TAM,536,0,TAM,532,PREREQ
TAM,537,0,TAM,531,PREREQ
TAM,537,0,TAM,532,PREREQ
TAM,538,0,TAM,532,PREREQ
TAM,541,0,ORMATH,286,PREREQ
TAM,541,1,MATH,285,PREREQ
TAM,541,2,ORMATH,441,PREREQ
TAM,541,3,TAM,251,PREREQ
TAM,542,0,TAM,541,PREREQ
TAM,545,0,TAM,445,PREREQ
TAM,545,1,ORTAM,551,PREREQ
TAM,549,0,MATH,446,PREREQ
TAM,549,1,TAM,541,PREREQ
TAM,551,0,ORMATH,286,PREREQ
TAM,551,1,MATH,285,PREREQ
TAM,551,2,ORMATH,441,PREREQ
TAM,552,0,TAM,551,PREREQ
TAM,554,0,TAM,552,PREREQ
TAM,555,0,TAM,424,PREREQ
TAM,555,0,MSE,440,PREREQ
TAM,555,1,TAM,541,PREREQ
TAM,555,2,TAM,552,PREREQ
TAM,557,0,TAM,551,PREREQ
TAM,557,0,TAM,445,PREREQ
TAM,557,1,MATH,362,PREREQ
TAM,570,0,TAM,470,PREREQ
TAM,570,1,TAM,542,PREREQ
TAM,574,0,CS,555,PREREQ
TAM,574,0,TAM,470,PREREQ
TAM,574,0,CEE,570,PREREQ
TAM,574,0,ME,471,PREREQ
TE,567,0,TE,566,PREREQ
THEA,126,0,THEA,103,PREREQ
THEA,175,0,THEA,170,PREREQ
THEA,204,0,THEA,102,PREREQ
THEA,204,1,THEA,103,PREREQ
THEA,208,0,THEA,122,PREREQ
THEA,208,0,THEA,101,PREREQ
THEA,211,0,THEA,208,PREREQ
THEA,212,0,THEA,208,PREREQ
THEA,220,0,THEA,102,PREREQ
THEA,220,1,THEA,208,PREREQ
THEA,222,0,THEA,125,PREREQ
THEA,223,0,THEA,126,PREREQ
THEA,270,0,THEA,175,PREREQ
THEA,271,0,THEA,175,PREREQ
THEA,275,0,THEA,270,PREREQ
THEA,304,0,THEA,208,PREREQ
THEA,361,0,THEA,360,PREREQ
THEA,364,0,THEA,102,PREREQ
THEA,364,1,THEA,103,PREREQ
THEA,377,0,THEA,371,PREREQ
THEA,377,1,THEA,374,PREREQ
THEA,377,2,THEA,372,PREREQ
THEA,377,3,THEA,373,PREREQ
THEA,408,0,THEA,451,PREREQ
THEA,409,0,THEA,446,PREREQ
THEA,409,1,THEA,445,PREREQ
THEA,411,0,THEA,211,PREREQ
THEA,412,0,THEA,212,PREREQ
THEA,416,0,THEA,415,PREREQ
THEA,419,0,THEA,126,PREREQ
THEA,420,0,THEA,126,PREREQ
THEA,422,0,THEA,126,PREREQ
THEA,423,0,THEA,231,PREREQ
THEA,424,0,THEA,126,PREREQ
THEA,428,0,THEA,427,PREREQ
THEA,430,0,THEA,419,PREREQ
THEA,430,1,THEA,223,PREREQ
THEA,432,0,THEA,431,PREREQ
THEA,432,1,THEA,423,PREREQ
THEA,432,2,THEA,231,PREREQ
THEA,437,0,THEA,425,PREREQ
THEA,437,1,THEA,231,PREREQ
THEA,443,0,THEA,442,PREREQ
THEA,444,0,THEA,442,PREREQ
THEA,454,0,THEA,351,PREREQ
THEA,454,1,THEA,453,PREREQ
THEA,459,0,THEA,453,PREREQ
THEA,460,0,THEA,102,PREREQ
THEA,479,0,THEA,377,PREREQ
THEA,479,1,THEA,378,PREREQ
THEA,479,2,THEA,376,PREREQ
THEA,479,3,THEA,375,PREREQ
THEA,491,0,THEA,437,PREREQ
THEA,497,0,THEA,153,PREREQ
THEA,519,0,THEA,419,PREREQ
THEA,522,0,THEA,422,PREREQ
THEA,524,0,THEA,424,PREREQ
THEA,530,0,THEA,430,PREREQ
TRST,500,0,TRST,410,PREREQ
TRST,508,0,TRST,503,PREREQ
TSM,234,0,TSM,100,PREREQ
TSM,339,0,MATH,234,PREREQ
TSM,339,1,STAT,107,PREREQ
TSM,339,2,ECON,202,PREREQ
TSM,339,3,CPSC,241,PREREQ
TSM,339,4,ACE,262,PREREQ
TSM,425,0,ACE,262,COREQ
TSM,425,0,ACE,262,COREQ
TSM,439,0,TSM,430,PREREQ
TURK,202,0,TURK,201,PREREQ
TURK,403,0,TURK,202,PREREQ
TURK,404,0,TURK,403,PREREQ
TURK,405,0,TURK,404,PREREQ
TURK,406,0,TURK,405,PREREQ
UKR,201,0,UKR,102,PREREQ
UKR,202,0,UKR,201,PREREQ
UP,203,0,UP,101,PREREQ
UP,204,0,UP,101,PREREQ
UP,347,0,UP,312,PREREQ
UP,347,1,UP,260,PREREQ
UP,347,2,UP,205,PREREQ
UP,347,3,UP,316,PREREQ
UP,431,0,CEE,417,PREREQ
UP,431,0,UP,430,PREREQ
UP,455,0,UP,345,PREREQ
UP,513,0,UP,512,PREREQ
UP,519,0,UP,418,PREREQ
UP,552,0,UP,445,PREREQ
UP,552,1,UP,407,PREREQ
UP,580,0,UP,501,PREREQ
UP,585,0,UP,505,PREREQ
UP,585,1,UP,508,PREREQ
VCM,563,0,VCM,560,PREREQ
VCM,634,0,VM,608,PREREQ
VCM,637,0,VM,609,PREREQ
VCM,641,0,VM,606,PREREQ
VCM,642,0,VM,606,PREREQ
VCM,643,0,VM,606,PREREQ
VCM,645,0,VM,606,PREREQ
VCM,656,0,VCM,646,PREREQ
VCM,657,0,VCM,626,PREREQ
VCM,660,0,VM,604,PREREQ
VCM,663,0,VCM,631,PREREQ
VCM,695,0,VCM,688,PREREQ
VM,612,0,VM,611,PREREQ
VM,613,0,VM,611,PREREQ
VM,614,0,VM,611,PREREQ
VM,615,0,VM,611,PREREQ
VM,616,0,VM,611,PREREQ
WLOF,202,0,WLOF,201,PREREQ
WLOF,403,0,WLOF,202,PREREQ
WLOF,404,0,WLOF,403,PREREQ
WLOF,405,0,WLOF,404,PREREQ
WLOF,406,0,WLOF,405,PREREQ
WLOF,407,0,WLOF,406,PREREQ
YDSH,102,0,YDSH,101,PREREQ
